id;kanji;hiragana;romaji;meaning;level;importinity;chapter
ir-a1-10-028;18時;じゅうはちじ;juuhachiji;pukul 18:00 (6:00 p.m.);N5;1;bab-10
ir-a1-10-029;19時;じゅうくじ;juukuji;pukul 19:00 (7:00 p.m.);N5;1;bab-10
ir-a1-10-030;20時;にじゅうじ;nijuuji;pukul 20:00 (8:00 p.m.);N5;1;bab-10
ir-a1-10-031;21時;にじゅういちじ;nijuuichiji;pukul 21:00 (9:00 p.m.);N5;1;bab-10
ir-a1-10-032;22時;にじゅうにじ;nijuuniji;pukul 22:00 (10:00 p.m.);N5;1;bab-10
ir-a1-10-033;23時;にじゅうさんじ;nijuusanji;pukul 23:00 (11:00 p.m.);N5;1;bab-10
ir-a1-10-034;0時;れいじ;reiji;pukul 00:00 (12:00 tengah malam);N5;1;bab-10
ir-a1-10-036;第～（第2）;だい～（だいに）;dai~(daini);No. ~ (contoh: No. 2);N1;1;bab-10
ir-a1-10-037;～部（100部）;～ぶ（ひゃくぶ）;~bu(hyakubu);~ eksemplar, lembar (contoh: 100 eksemplar, 100 lembar);N3;1;bab-10
ir-a1-10-038;電話する / 電話します;でんわする / でんわします;denwasuru / denwashimasu;menelepon;N5;1;bab-10
ir-a1-10-039;電話してください;でんわしてください;denwashitekudasai;Tolong telepon, Tolong hubungi.;N5;1;bab-10
ir-a1-10-040;折り返し;おりかえし;orikaeshi;menghubungi kembali;N3;1;bab-10
ir-a1-10-041;電話がありました;でんわがありました;denwagaarimashita;Ada telepon.;N5;1;bab-10
ir-a1-10-047;ホチキス;ホチキス;hochikisu;stapler;-;1;bab-10
ir-a1-10-049;ペン;ペン;pen;pena;-;1;bab-10
ir-a1-10-051;充電器;じゅうでんき;juudenki;pengisi daya (charger);N1;1;bab-10
ir-a1-10-052;ふせん;ふせん;fusen;notes tempel (sticky note);-;1;bab-10
ir-a1-10-053;いいよ;いいよ;iiyo;Oke. (Bentuk informal dari いいですよ (Boleh));-;1;bab-10
ir-a1-10-062;ミルク;ミルク;miruku;susu;-;1;bab-10
ir-a1-10-063;備品リスト;びひんリスト;bihinrisuto;inventaris (daftar barang);N3;1;bab-10
ir-a1-10-064;品名;ひんめい;hinmei;nama barang;N4;1;bab-10
ir-a1-10-066;石けん;せっけん;sekken;sabun batang;N3;1;bab-10
ir-a1-10-068;コンディショナー;コンディショナー;kondishonaa;kondisioner;-;1;bab-10
ir-a1-10-069;歯ブラシ;はブラシ;haburashi;sikat gigi;N3;1;bab-10
ir-a1-10-070;かみそり;かみそり;kamisori;pisau cukur;-;1;bab-10
ir-a1-10-072;バスタオル;バスタオル;basutaoru;handuk mandi;-;1;bab-10
ir-a1-10-073;トイレットペーパー;トイレットペーパー;toirettopeepaa;tisu toilet;-;1;bab-10
ir-a1-10-074;バスルーム;バスルーム;basuruumu;kamar mandi;-;1;bab-10
ir-a1-11-005;読書;どくしょ;dokusho;baca;N5;1;bab-11
ir-a1-11-006;買い物;かいもの;kaimono;belanja;N4;1;bab-11
ir-a1-11-011;どんな;どんな;donna;seperti apa?;-;1;bab-11
ir-a1-11-012;バスケットボール;バスケットボール;basukettobooru;bola basket;-;1;bab-11
ir-a1-11-014;大好き（な）;だいすき（な）;daisuki(na);suka sekali;N3;1;bab-11
ir-a1-11-015;そうですねえ;そうですねえ;soudesunee;Apa, ya...? (Ungkapan yang digunakan ketika pembicara sedang berpikir);-;1;bab-11
ir-a1-11-016;ドラゴンボール;ドラゴンボール;doragonbooru;Dragon Ball;-;1;bab-11
ir-a1-11-019;バドミントン;バドミントン;badominton;bulu tangkis;-;1;bab-11
ir-a1-11-020;卓球;たっきゅう;takkyuu;tenis meja;N1;1;bab-11
ir-a1-11-022;ファンタジー;ファンタジー;fantajii;fantasi;-;1;bab-11
ir-a1-11-023;村上春樹;むらかみはるき;murakamiharuki;Murakami Haruki;N1;1;bab-11
ir-a1-11-024;夏目漱石;なつめそうせき;natsumesouseki;Natsume Soseki;N1;1;bab-11
ir-a1-11-026;アクション映画;アクションえいが;akushoneiga;film laga;N4;1;bab-11
ir-a1-11-027;SF;エスエフ;esuefu;science fiction (fiksi ilmiah);-;1;bab-11
ir-a1-11-029;ハリー・ポッター;ハリー・ポッター;harii・pottaa;Harry Potter;-;1;bab-11
ir-a1-11-030;スターウォーズ;スターウォーズ;sutaauoozu;Star Wars;-;1;bab-11
ir-a1-11-034;クイーン;クイーン;kuiin;Queen;-;1;bab-11
ir-a1-11-036;聞く／聞きます;きく／ききます;kiku/kikimasu;mendengarkan;N5;1;bab-11
ir-a1-11-042;掃除;そうじ;souji;bersih-bersih;N2;1;bab-11
ir-a1-11-043;洗濯;せんたく;sentaku;cuci baju;N2;1;bab-11
ir-a1-11-044;散歩;さんぽ;sanpo;jalan-jalan;N3;1;bab-11
ir-a1-11-046;ゆっくりする／ゆっくりします;ゆっくりする／ゆっくりします;yukkurisuru/yukkurishimasu;bersantai;-;1;bab-11
ir-a1-11-047;休みの日;やすみのひ;yasuminohi;hari libur;N5;1;bab-11
ir-a1-11-058;ごろごろ（する）／ごろごろ（します）;ごろごろ（する）／ごろごろ（します）;gorogoro(suru)/gorogoro(shimasu);bermalas-malasan;-;1;bab-11
ir-a1-11-059;～かなあ;～かなあ;~kanaa;～ kali, ya. (menunjukkan bahwa pembicara berbicara sambil berpikir);-;1;bab-11
ir-a1-11-060;えらいですね;えらいですね;eraidesune;Itu mengagumkan/ Hebat sekali, ya.;-;1;bab-11
ir-a1-11-061;ショッピング;ショッピング;shoppingu;belanja;-;1;bab-11
ir-a1-11-062;ファッション;ファッション;fasshon;fesyen, mode;-;1;bab-11
ir-a1-11-063;投稿;とうこう;toukou;unggahan (postingan);N1;1;bab-11
ir-a1-11-064;フォロワー;フォロワー;forowaa;pengikut;-;1;bab-11
ir-a1-11-065;フォロー中;フォローちゅう;foroochuu;mengikuti;N5;1;bab-11
ir-a1-12-001;夏祭り;なつまつり;natsumatsuri;festival musim panas;N2;1;bab-12
ir-a1-12-004;広場;ひろば;hiroba;lapangan;N4;1;bab-12
ir-a1-12-007;ステージ;ステージ;suteeji;pertunjukan;-;1;bab-12
ir-a1-12-008;縁日;えんにち;ennichi;pekan raya;N1;1;bab-12
ir-a1-12-009;文化センター;ぶんかセンター;bunkasentaa;pusat kebudayaan;N3;1;bab-12
ir-a1-12-010;野外;やがい;yagai;luar ruangan, tempa terbuka;N4;1;bab-12
ir-a1-12-011;入場料;にゅうじょうりょう;nyuujouryou;HTM (harga tiket masuk);N4;1;bab-12
ir-a1-12-014;ホール;ホール;hooru;aula;-;1;bab-12
ir-a1-12-015;映画上映会;えいがじょうえいかい;eigajoueikai;pemutaran film;N4;1;bab-12
ir-a1-12-016;プログラム;プログラム;puroguramu;program;-;1;bab-12
ir-a1-12-017;上映作品;じょうえいさくひん;joueisakuhin;film yang ditayangkan;N4;1;bab-12
ir-a1-12-018;お問い合わせ;おといあわせ;otoiawase;pertanyaan;N3;1;bab-12
ir-a1-12-019;楽しもう！;たのしもう！;tanoshimou!;Mari nikmati ~.;N4;1;bab-12
ir-a1-12-020;交流;こうりゅう;kouryuu;pertukaran;N3;1;bab-12
ir-a1-12-021;バーベキュー;バーベキュー;baabekyuu;barbeku;-;1;bab-12
ir-a1-12-022;日時;にちじ;nichiji;tanggal dan waktu;N5;1;bab-12
ir-a1-12-024;あおぞら;あおぞら;aozora;langit biru;-;1;bab-12
ir-a1-12-025;問い合わせ先;といあわせさき;toiawasesaki;narahubung;N3;1;bab-12
ir-a1-12-026;日本語ボランティア教室;にほんごボランティアきょうしつ;nihongoboranteiakyoushitsu;kelas sukarelawan Bahasa Jepang;N4;1;bab-12
ir-a1-12-027;フェスティバル;フェスティバル;fesuteibaru;festival;-;1;bab-12
ir-a1-12-028;入場無料;にゅうじょうむりょう;nyuujoumuryou;gratis masuk;N1;1;bab-12
ir-a1-12-029;1月;いちがつ;ichigatsu;Januari;N5;1;bab-12
ir-a1-12-030;2月;にがつ;nigatsu;Februari;N5;1;bab-12
ir-a1-12-031;3月;さんがつ;sangatsu;Maret;N5;1;bab-12
ir-a1-12-032;4月;しがつ;shigatsu;April;N5;1;bab-12
ir-a1-12-033;5月;ごがつ;gogatsu;Mei;N5;1;bab-12
ir-a1-12-034;6月;ろくがつ;rokugatsu;Juni;N5;1;bab-12
ir-a1-12-035;7月;しちがつ;shichigatsu;Juli;N5;1;bab-12
ir-a1-12-036;8月;はちがつ;hachigatsu;Agustus;N5;1;bab-12
ir-a1-12-037;9月;くがつ;kugatsu;September;N5;1;bab-12
ir-a1-12-038;10月;じゅうがつ;juugatsu;Oktober;N5;1;bab-12
ir-a1-12-039;11月;じゅういちがつ;juuichigatsu;November;N5;1;bab-12
ir-a1-12-040;12月;じゅうにがつ;juunigatsu;Desember;N5;1;bab-12
ir-a1-12-052;11日;じゅういちにち;juuichinichi;tanggal 11;N5;1;bab-12
ir-a1-12-053;12日;じゅうににち;juuninichi;tanggal 12;N5;1;bab-12
ir-a1-12-054;13日;じゅうさんにち;juusannichi;tanggal 13;N5;1;bab-12
ir-a1-12-056;15日;じゅうごにち;juugonichi;tanggal 15;N5;1;bab-12
ir-a1-12-057;16日;じゅうろくにち;juurokunichi;tanggal 16;N5;1;bab-12
ir-a1-12-058;17日;じゅうしちにち;juushichinichi;tanggal 17;N5;1;bab-12
ir-a1-12-059;18日;じゅうはちにち;juuhachinichi;tanggal 18;N5;1;bab-12
ir-a1-12-060;19日;じゅうくにち;juukunichi;tanggal 19;N5;1;bab-12
ir-a1-12-062;21日;にじゅういちにち;nijuuichinichi;tanggal 21;N5;1;bab-12
ir-a1-12-063;22日;にじゅうににち;nijuuninichi;tanggal 22;N5;1;bab-12
ir-a1-12-064;23日;にじゅうさんにち;nijuusannichi;tanggal 23;N5;1;bab-12
ir-a1-12-066;25日;にじゅうごにち;nijuugonichi;tanggal 25;N5;1;bab-12
ir-a1-12-067;26日;にじゅうろくにち;nijuurokunichi;tanggal 26;N5;1;bab-12
ir-a1-12-068;27日;にじゅうしちにち;nijuushichinichi;tanggal 27;N5;1;bab-12
ir-a1-12-069;28日;にじゅうはちにち;nijuuhachinichi;tanggal 28;N5;1;bab-12
ir-a1-12-070;29日;にじゅうくにち;nijuukunichi;tanggal 29;N5;1;bab-12
ir-a1-12-071;30日;さんじゅうにち;sanjuunichi;tanggal 30;N5;1;bab-12
ir-a1-12-072;31日;さんじゅういちにち;sanjuuichinichi;tanggal 31;N5;1;bab-12
ir-a1-12-076;あさって;あさって;asatte;lusa;-;1;bab-12
ir-a1-12-084;楽しみですね;たのしみですね;tanoshimidesune;Saya menantikannya.;N4;1;bab-12
ir-a1-12-086;まだわかりません;まだわかりません;madawakarimasen;Saya belum tahu.;-;1;bab-12
ir-a1-12-090;飲み会;のみかい;nomikai;pesta minum;N4;1;bab-12
ir-a1-12-094;また今度;またこんど;matakondo;Mungkin lain kali.;N4;1;bab-12
ir-a1-12-095;男はつらいよ;おとこはつらいよ;otokohatsuraiyo;"Otoko wa Tsurai yo (""Sulitnya Menjadi Pria"")";N5;1;bab-12
ir-a1-12-096;いいね！;いいね！;iine!;Boleh!;-;1;bab-12
ir-a1-12-098;了解;りょうかい;ryoukai;Oke.;N2;1;bab-12
ir-a1-12-099;ぐすん;ぐすん;gusun;Hiks.;-;1;bab-12
ir-a1-13-007;～に乗ります;～にのります;~ninorimasu;Saya naik ～.;N3;1;bab-13
ir-a1-13-009;市民病院;しみんびょういん;shiminbyouin;rumah sakit kota;N3;1;bab-13
ir-a1-13-010;～番;～ばん;~ban;nomor ～;N3;1;bab-13
ir-a1-13-013;～番乗り場;～ばんのりば;~bannoriba;dermaga nomor ～;N3;1;bab-13
ir-a1-13-015;各駅停車／各停;かくえきていしゃ／かくてい;kakuekiteisha/kakutei;(kereta) lokal (berhenti di setiap stasiun);N2;1;bab-13
ir-a1-13-017;反対側;はんたいがわ;hantaigawa;sisi sebaliknya, sisi yang berlawanan;N3;1;bab-13
ir-a1-13-018;何番線;なんばんせん;nanbansen;peron berapa;N2;1;bab-13
ir-a1-13-019;先;さき;saki;setelahnya, sesudahnya;N5;1;bab-13
ir-a1-13-020;止まる／止まります;とまる／とまります;tomaru/tomarimasu;berhenti;N4;1;bab-13
ir-a1-13-021;乗る／乗ります;のる／のります;noru/norimasu;naik (kendaraan);N3;1;bab-13
ir-a1-13-022;次;つぎ;tsugi;berikutnya;N3;1;bab-13
ir-a1-13-023;止まりません;とまりません;tomarimasen;Tidak berhenti.;N4;1;bab-13
ir-a1-13-024;乗ってください;のってください;nottekudasai;Silakan naik ～.;N3;1;bab-13
ir-a1-13-025;終点;しゅうてん;shuuten;pemberhentian terakhir;N3;1;bab-13
ir-a1-13-026;～線（武蔵山線）;～せん（むさしやません）;~sen(musashiyamasen);jalur ～, rute ～ (contoh: Jalur Musashiyama);N2;1;bab-13
ir-a1-13-027;乗り換え／お乗換え;のりかえ／おのりかえ;norikae/onorikae;transit;N2;1;bab-13
ir-a1-13-029;右側;みぎがわ;migigawa;sebelah kanan;N3;1;bab-13
ir-a1-13-030;はい、そうです;はい、そうです;hai,soudesu;Ya, benar.;-;1;bab-13
ir-a1-13-031;お忘れ物のないよう、お降りください;おわすれもののないよう、おおりください;owasuremonononaiyou,oorikudasai;Periksa kembali agar tidak ada barang yang tertinggal ketika Anda turun. (ragam hormat);N3;1;bab-13
ir-a1-13-033;1時間;いちじかん;ichijikan;satu jam;N5;1;bab-13
ir-a1-13-034;1時間半;いちじかんはん;ichijikanhan;1,5 jam;N5;1;bab-13
ir-a1-13-035;2時間;にじかん;nijikan;dua jam;N5;1;bab-13
ir-a1-13-037;10分;じゅっぷん;juppun;10 menit;N1;1;bab-13
ir-a1-13-038;20分;にじゅっぷん;nijuppun;20 menit;N1;1;bab-13
ir-a1-13-039;30分;さんじゅっぷん;sanjuppun;30 menit;N1;1;bab-13
ir-a1-13-040;40分;よんじゅっぷん;yonjuppun;40 menit;N1;1;bab-13
ir-a1-13-041;50分;ごじゅっぷん;gojuppun;50 menit;N1;1;bab-13
ir-a1-13-042;1分;いっぷん;ippun;1 menit;N1;1;bab-13
ir-a1-13-043;2分;にふん;nifun;2 menit;N1;1;bab-13
ir-a1-13-044;3分;さんぷん;sanpun;3 menit;N1;1;bab-13
ir-a1-13-045;4分;よんふん／よんぷん;yonfun/yonpun;4 menit;N1;1;bab-13
ir-a1-13-046;5分;ごふん;gofun;5 menit;N1;1;bab-13
ir-a1-13-047;6分;ろっぷん;roppun;6 menit;N1;1;bab-13
ir-a1-13-048;7分;ななふん;nanafun;7 menit;N1;1;bab-13
ir-a1-13-049;8分;はちふん／はっぷん;hachifun/happun;8 menit;N1;1;bab-13
ir-a1-13-050;9分;きゅうふん;kyuufun;9 menit;N1;1;bab-13
ir-a1-13-053;バイク;バイク;baiku;sepeda motor;-;1;bab-13
ir-a1-13-056;どのぐらい;どのぐらい;donogurai;berapa lama;-;1;bab-13
ir-a1-13-057;かかる／かかります;かかる／かかります;kakaru/kakarimasu;memakan (waktu), membutuhkan (waktu);-;1;bab-13
ir-a1-13-058;～ぐらい（10分ぐらい）;～ぐらい（じゅっぷんぐらい）;~gurai(juppungurai);sekitar ～, kurang lebih ～ (contoh: sekitar 10 menit);N1;1;bab-13
ir-a1-13-059;雨の日;あめのひ;amenohi;ketika hujan, di hari hujan;N5;1;bab-13
ir-a1-13-061;乗る／乗ります;のる／のります;noru/norimasu;naik (kendaraan);N3;1;bab-13
ir-a1-13-062;降りる／降ります;おりる／おります;oriru/orimasu;turun (kendaraan);N3;1;bab-13
ir-a1-13-063;乗り換える／乗り換えます;のりかえる／のりかえます;norikaeru/norikaemasu;transit, berganti kendaraan;N2;1;bab-13
ir-a1-13-064;市場;いちば;ichiba;pasar;N3;1;bab-13
ir-a1-13-066;バスセンター;バスセンター;basusentaa;terminal bus;-;1;bab-13
ir-a1-13-067;～モール（さくらモール）;～モール（さくらモール）;~mooru(sakuramooru);mal ～ (contoh: Mal Sakura);-;1;bab-13
ir-a1-13-072;改札;かいさつ;kaisatsu;gerbang tiket;N2;1;bab-13
ir-a1-13-076;バス乗り場;バスのりば;basunoriba;halte bus;N3;1;bab-13
ir-a1-14-006;喫煙所;きつえんじょ;kitsuenjo;ruang merokok,  area merokok;N2;1;bab-14
ir-a1-14-012;すいません;すいません;suimasen;Sori. (bentuk informal dari すみません);-;1;bab-14
ir-a1-14-013;ちょっと、わからないですね;ちょっと、わからないですね;chotto,wakaranaidesune;Saya kurang tahu.;-;1;bab-14
ir-a1-14-021;改札;かいさつ;kaisatsu;gerbang tiket;N2;1;bab-14
ir-a1-14-022;インフォメーション;インフォメーション;infomeeshon;bagian informasi;-;1;bab-14
ir-a1-14-025;わかった;わかった;wakatta;Baik, saya mengerti. (bentuk kasual dari わかりました);-;1;bab-14
ir-a1-14-026;待っててください;まっててください;mattetekudasai;Tolong tunggu.;N4;1;bab-14
ir-a1-14-041;商店街;しょうてんがい;shoutengai;daerah pertokoan;N1;1;bab-14
ir-a1-14-043;野球場;やきゅうじょう;yakyuujou;stadion bisbol;N3;1;bab-14
ir-a1-14-050;～ドーム（札幌ドーム）;～ドーム（さっぽろドーム）;~doomu(sapporodoomu);~ Dome (sebutan untuk bangunan berkubah. Contoh : Sapporo Dome);N1;1;bab-14
ir-a1-14-051;～でしょう？;～でしょう？;~deshou？;~ ya, kan? (ungkapan yang digunakan untuk mendapatkan persetujuan/kesamaan pendapat dari lawan bicara);-;1;bab-14
ir-a1-14-053;見て;みて;mite;Lihat itu!;N5;1;bab-14
ir-a1-14-054;そうだね;そうだね;soudane;Iya, ya. / Benar juga. (bentuk kasual dari そうですね);-;1;bab-14
ir-a1-14-056;注意;ちゅうい;chuui;Perhatian!;N4;1;bab-14
ir-a1-14-057;通行止;つうこうどめ;tsuukoudome;Jalan ditutup;N4;1;bab-14
ir-a1-14-061;酒;さけ;sake;minuman beralkohol;N3;1;bab-14
ir-a1-14-065;祭 (日);さい (じつ);sai (jitsu);Hari raya;N2;1;bab-14
ir-a1-14-066;祝 (日);しゅく (じつ);shuku (jitsu);Hari libur nasional;N2;1;bab-14
ir-a1-14-067;24時間営業;にじゅうよじかんえいぎょう;nijuuyojikan'eigyou;Buka 24 jam;N2;1;bab-14
ir-a1-14-068;年中無休;ねんじゅうむきゅう;nenjuumukyuu;Buka sepanjang tahun;N1;1;bab-14
ir-a1-14-069;営業時間;えいぎょうじかん;eigyoujikan;jam operasional;N2;1;bab-14
ir-a1-14-071;ディナー;ディナー;dinaa;makan malam;-;1;bab-14
ir-a1-14-072;受付時間;うけつけじかん;uketsukejikan;jam penerimaan pesanan;N3;1;bab-14
ir-a1-15-003;100円ショップ;ひゃくえんショップ;hyakuenshoppu;toko serba 100-yen;N5;1;bab-15
ir-a1-15-004;ドラッグストア;ドラッグストア;doraggusutoa;toko obat;-;1;bab-15
ir-a1-15-005;ショッピングセンター;ショッピングセンター;shoppingusentaa;pusat perbelanjaan;-;1;bab-15
ir-a1-15-006;ショッピングモール;ショッピングモール;shoppingumooru;mal;-;1;bab-15
ir-a1-15-007;ホームセンター;ホームセンター;hoomusentaa;home center (toko perlengkapan rumah tangga);-;1;bab-15
ir-a1-15-010;洗濯ばさみ;せんたくばさみ;sentakubasami;jepitan baju;N2;1;bab-15
ir-a1-15-011;浴衣;ゆかた;yukata;yukata (kimono berbahan katun yang digunakan saat musim panas);N2;1;bab-15
ir-a1-15-013;弁当箱／お弁当箱;べんとうばこ／おべんとうばこ;bentoubako/obentoubako;kotak bekal;N1;1;bab-15
ir-a1-15-014;ココナッツミルク;ココナッツミルク;kokonattsumiruku;santan;-;1;bab-15
ir-a1-15-018;～とか;～とか;~toka;misalnya (digunakan ketika memberikan contoh);-;1;bab-15
ir-a1-15-019;どこで買えますか？;どこでかえますか？;dokodekaemasuka？;Di mana saya bisa membelinya?;N4;1;bab-15
ir-a1-15-022;蛍光灯;けいこうとう;keikoutou;lampu neon;N1;1;bab-15
ir-a1-15-023;ダンベル;ダンベル;danberu;dumbel;-;1;bab-15
ir-a1-15-025;暮らし;くらし;kurashi;(perlengkapan) rumah;N3;1;bab-15
ir-a1-15-026;フロア;フロア;furoa;lantai;-;1;bab-15
ir-a1-15-028;メンズ;メンズ;menzu;pria (men's);-;1;bab-15
ir-a1-15-029;紳士;しんし;shinshi;pria;N1;1;bab-15
ir-a1-15-030;レディース;レディース;rediisu;wanita (ladies');-;1;bab-15
ir-a1-15-031;婦人;ふじん;fujin;wanita;N3;1;bab-15
ir-a1-15-033;屋上駐車場;おくじょうちゅうしゃじょう;okujouchuushajou;tempat parkir atap (rooftop);N2;1;bab-15
ir-a1-15-034;生活用品;せいかつようひん;seikatsuyouhin;kebutuhan sehari-hari;N3;1;bab-15
ir-a1-15-035;家電;かでん;kaden;peralatan elektronik;N4;1;bab-15
ir-a1-15-037;インテリア;インテリア;interia;perabot interior;-;1;bab-15
ir-a1-15-040;雑貨;ざっか;zakka;pernak-pernik;N2;1;bab-15
ir-a1-15-041;肌着;はだぎ;hadagi;pakaian dalam;N2;1;bab-15
ir-a1-15-043;バッグ;バッグ;baggu;tas;-;1;bab-15
ir-a1-15-045;服飾雑貨;ふくしょくざっか;fukushokuzakka;aksesori;N1;1;bab-15
ir-a1-15-047;食料品;しょくりょうひん;shokuryouhin;produk makanan;N4;1;bab-15
ir-a1-15-048;酒;さけ;sake;minuman beralkohol;N3;1;bab-15
ir-a1-15-049;銘店;めいてん;meiten;toko terkenal;N1;1;bab-15
ir-a1-15-050;ドライヤー;ドライヤー;doraiyaa;pengering rambut;-;1;bab-15
ir-a1-15-052;スマホケース;スマホケース;sumahokeesu;pelindung ponsel (case);-;1;bab-15
ir-a1-15-053;延長コード;えんちょうコード;enchoukoodo;kabel sambungan listrik;N2;1;bab-15
ir-a1-15-057;ご案内します／ご案内いたします;ごあんないします／ごあんないいたします;goannaishimasu/goannaiitashimasu;Akan saya antarkan. (ungkapan sopan);N1;1;bab-15
ir-a1-15-058;～になります;～になります;~ninarimasu;bentuk sopan dari です;-;1;bab-15
ir-a1-15-059;1階;いっかい;ikkai;lantai satu;N2;1;bab-15
ir-a1-15-060;2階;にかい;nikai;lantai dua;N2;1;bab-15
ir-a1-15-061;3階;さんかい／さんがい;sankai/sangai;lantai tiga;N2;1;bab-15
ir-a1-15-062;4階;よんかい;yonkai;lantai empat;N2;1;bab-15
ir-a1-15-063;5階;ごかい;gokai;lantai lima;N2;1;bab-15
ir-a1-15-064;6階;ろっかい;rokkai;lantai enam;N2;1;bab-15
ir-a1-15-065;7階;ななかい;nanakai;lantai tujuh;N2;1;bab-15
ir-a1-15-066;8階;はちかい／はっかい;hachikai/hakkai;lantai delapan;N2;1;bab-15
ir-a1-15-067;9階;きゅうかい;kyuukai;lantai sembilan;N2;1;bab-15
ir-a1-15-068;10階;じゅっかい;jukkai;lantai sepuluh;N2;1;bab-15
ir-a1-15-069;かっこいい;かっこいい;kakkoii;keren;-;1;bab-15
